,correct,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
3062,1,6,2,3,28,0,18,15,3,28,13.0
3063,1,6,2,3,28,0,18,15,3,28,14.0
3101,0,6,3,6,18,1,18,5,12,18,0.0
3102,1,6,3,6,18,1,18,5,12,24,1.0
3103,0,6,3,6,18,1,18,5,12,18,2.0
3104,0,6,3,6,18,1,18,5,6,24,3.0
3105,1,6,3,6,18,1,18,5,6,18,4.0
3177,1,6,5,6,28,1,15,10,12,34,0.0
3178,1,6,5,6,28,1,15,10,18,40,1.0
3179,1,6,5,6,28,1,15,10,18,40,2.0
3180,1,6,5,6,28,1,15,10,6,34,3.0
3181,1,6,5,6,28,1,15,10,6,40,4.0
3182,1,6,5,6,28,1,15,10,6,40,5.0
3183,0,6,5,6,28,1,15,10,6,22,6.0
3185,0,6,5,6,28,1,15,10,6,22,8.0
3186,1,6,5,6,28,1,15,10,18,40,9.0
3221,1,6,6,6,28,1,12,15,12,40,0.0
3222,0,6,6,6,28,1,12,15,6,28,1.0
3223,1,6,6,6,28,1,12,15,18,40,2.0
3224,1,6,6,6,28,1,12,15,12,40,3.0
3225,0,6,6,6,28,1,12,15,6,22,4.0
3226,1,6,6,6,28,1,12,15,12,40,5.0
3227,0,6,6,6,28,1,12,15,6,22,6.0
3228,1,6,6,6,28,1,12,15,18,40,7.0
3229,0,6,6,6,28,1,12,15,6,28,8.0
3230,0,6,6,6,28,1,12,15,6,34,9.0
3231,1,6,6,6,28,1,12,15,6,34,10.0
3232,0,6,6,6,28,1,12,15,6,28,11.0
3233,1,6,6,6,28,1,12,15,12,40,12.0
3234,0,6,6,6,28,1,12,15,6,22,13.0
3235,1,6,6,6,28,1,12,15,6,40,14.0
3270,1,6,7,3,23,0,9,10,6,29,0.0
3271,1,6,7,3,23,0,9,10,9,29,1.0
3272,1,6,7,3,23,0,9,10,3,26,2.0
3273,1,6,7,3,23,0,9,10,3,29,3.0
3274,1,6,7,3,23,0,9,10,6,26,4.0
3275,0,6,7,3,23,0,9,10,6,20,5.0
3276,1,6,7,3,23,0,9,10,6,29,6.0
3277,1,6,7,3,23,0,9,10,6,26,7.0
3278,1,6,7,3,23,0,9,10,9,29,8.0
3279,1,6,7,3,23,0,9,10,6,26,9.0
3322,1,6,8,6,18,1,9,10,18,30,0.0
3324,1,6,8,6,18,1,9,10,6,18,2.0
3325,1,6,8,6,18,1,9,10,6,24,3.0
3326,1,6,8,6,18,1,9,10,12,24,4.0
3327,1,6,8,6,18,1,9,10,6,30,5.0
3328,1,6,8,6,18,1,9,10,6,24,6.0
3329,1,6,8,6,18,1,9,10,12,30,7.0
3330,1,6,8,6,18,1,9,10,6,18,8.0
3331,1,6,8,6,18,1,9,10,6,18,9.0
3372,1,6,9,3,28,0,12,15,3,28,0.0
3373,0,6,9,3,28,0,12,15,3,31,1.0
3374,1,6,9,3,28,0,12,15,9,34,2.0
3375,1,6,9,3,28,0,12,15,9,34,3.0
3376,1,6,9,3,28,0,12,15,3,31,4.0
3378,0,6,9,3,28,0,12,15,3,31,6.0
3379,1,6,9,3,28,0,12,15,6,31,7.0
3380,1,6,9,3,28,0,12,15,9,34,8.0
3381,1,6,9,3,28,0,12,15,3,31,9.0
3384,1,6,9,3,28,0,12,15,9,34,12.0
3385,1,6,9,3,28,0,12,15,6,31,13.0
3386,1,6,9,3,28,0,12,15,3,31,14.0
3467,1,7,0,6,28,0,18,10,18,40,0.0
3468,1,7,0,6,28,0,18,10,18,40,1.0
3469,1,7,0,6,28,0,18,10,6,28,2.0
3470,1,7,0,6,28,0,18,10,12,34,3.0
3471,1,7,0,6,28,0,18,10,12,34,4.0
3472,1,7,0,6,28,0,18,10,6,28,5.0
3473,1,7,0,6,28,0,18,10,18,40,6.0
3474,1,7,0,6,28,0,18,10,12,34,7.0
3475,0,7,0,6,28,0,18,10,6,28,8.0
3476,1,7,0,6,28,0,18,10,18,40,9.0
3505,0,7,1,3,23,1,9,10,3,20,0.0
3506,0,7,1,3,23,1,9,10,3,23,1.0
3507,0,7,1,3,23,1,9,10,6,20,2.0
3508,1,7,1,3,23,1,9,10,3,26,3.0
3510,1,7,1,3,23,1,9,10,6,29,5.0
3511,1,7,1,3,23,1,9,10,9,29,6.0
3512,0,7,1,3,23,1,9,10,6,20,7.0
3513,1,7,1,3,23,1,9,10,3,26,8.0
3514,0,7,1,3,23,1,9,10,3,20,9.0
3552,1,7,2,3,18,1,9,5,9,24,0.0
3553,0,7,2,3,18,1,9,5,3,21,1.0
3554,1,7,2,3,18,1,9,5,3,18,2.0
3555,0,7,2,3,18,1,9,5,6,18,3.0
3556,1,7,2,3,18,1,9,5,6,24,4.0
3664,1,7,5,3,18,0,15,15,3,18,0.0
3665,1,7,5,3,18,0,15,15,6,24,1.0
3666,1,7,5,3,18,0,15,15,3,21,2.0
3667,1,7,5,3,18,0,15,15,3,21,3.0
3668,1,7,5,3,18,0,15,15,6,21,4.0
3669,1,7,5,3,18,0,15,15,9,24,5.0
3670,1,7,5,3,18,0,15,15,6,24,6.0
3671,1,7,5,3,18,0,15,15,3,24,7.0
3672,1,7,5,3,18,0,15,15,6,21,8.0
3673,1,7,5,3,18,0,15,15,6,21,9.0
3674,1,7,5,3,18,0,15,15,3,21,10.0
3675,1,7,5,3,18,0,15,15,6,24,11.0
3676,1,7,5,3,18,0,15,15,6,24,12.0
3677,1,7,5,3,18,0,15,15,9,24,13.0
3678,1,7,5,3,18,0,15,15,3,21,14.0
3715,1,7,6,6,23,0,9,15,6,23,0.0
3716,1,7,6,6,23,0,9,15,6,23,1.0
3717,1,7,6,6,23,0,9,15,6,29,2.0
3718,1,7,6,6,23,0,9,15,12,29,3.0
3719,1,7,6,6,23,0,9,15,18,35,4.0
3720,1,7,6,6,23,0,9,15,12,35,5.0
3721,1,7,6,6,23,0,9,15,6,23,6.0
3722,1,7,6,6,23,0,9,15,6,35,7.0
3723,1,7,6,6,23,0,9,15,12,35,8.0
3724,1,7,6,6,23,0,9,15,18,35,9.0
3725,1,7,6,6,23,0,9,15,12,29,10.0
3726,1,7,6,6,23,0,9,15,12,29,11.0
3727,1,7,6,6,23,0,9,15,6,29,12.0
3728,1,7,6,6,23,0,9,15,6,35,13.0
3729,1,7,6,6,23,0,9,15,6,29,14.0
3773,1,7,7,3,18,1,15,15,6,21,0.0
3774,1,7,7,3,18,1,15,15,6,21,1.0
3776,1,7,7,3,18,1,15,15,6,24,3.0
3777,1,7,7,3,18,1,15,15,6,21,4.0
3778,1,7,7,3,18,1,15,15,3,24,5.0
3779,1,7,7,3,18,1,15,15,6,21,6.0
3780,1,7,7,3,18,1,15,15,6,21,7.0
3781,1,7,7,3,18,1,15,15,9,24,8.0
3782,1,7,7,3,18,1,15,15,3,21,9.0
3783,1,7,7,3,18,1,15,15,6,21,10.0
3784,1,7,7,3,18,1,15,15,9,24,11.0
3785,1,7,7,3,18,1,15,15,3,18,12.0
3786,1,7,7,3,18,1,15,15,3,24,13.0
3787,0,7,7,3,18,1,15,15,3,15,14.0
3823,1,7,8,6,28,0,18,10,6,40,0.0
3824,1,7,8,6,28,0,18,10,18,40,1.0
3825,0,7,8,6,28,0,18,10,6,28,2.0
3826,1,7,8,6,28,0,18,10,12,40,3.0
3827,0,7,8,6,28,0,18,10,6,28,4.0
3828,1,7,8,6,28,0,18,10,12,34,5.0
3829,1,7,8,6,28,0,18,10,18,40,6.0
3830,0,7,8,6,28,0,18,10,6,28,7.0
3831,1,7,8,6,28,0,18,10,12,40,8.0
3832,1,7,8,6,28,0,18,10,6,40,9.0
3859,1,7,9,3,18,1,12,5,6,24,0.0
3860,1,7,9,3,18,1,12,5,3,21,1.0
3861,1,7,9,3,18,1,12,5,6,21,2.0
3862,1,7,9,3,18,1,12,5,9,24,3.0
3909,0,7,10,6,28,0,15,5,6,22,0.0
3910,1,7,10,6,28,0,15,5,6,40,1.0
3911,1,7,10,6,28,0,15,5,18,40,2.0
3912,1,7,10,6,28,0,15,5,6,34,3.0
3913,0,7,10,6,28,0,15,5,18,22,4.0
3945,1,8,0,6,28,0,9,5,12,40,0.0
3946,1,8,0,6,28,0,9,5,6,40,1.0
3947,1,8,0,6,28,0,9,5,6,34,2.0
3948,1,8,0,6,28,0,9,5,12,34,3.0
3949,1,8,0,6,28,0,9,5,6,34,4.0
4028,1,8,2,6,23,0,18,10,18,35,0.0
4029,1,8,2,6,23,0,18,10,6,23,1.0
4030,1,8,2,6,23,0,18,10,18,35,2.0
4031,1,8,2,6,23,0,18,10,6,29,3.0
4034,1,8,2,6,23,0,18,10,12,35,6.0
4035,0,8,2,6,23,0,18,10,6,29,7.0
4036,1,8,2,6,23,0,18,10,6,29,8.0
4037,1,8,2,6,23,0,18,10,12,29,9.0
4075,0,8,3,3,28,1,18,10,6,25,0.0
4076,1,8,3,3,28,1,18,10,3,34,1.0
4077,1,8,3,3,28,1,18,10,3,31,2.0
4078,1,8,3,3,28,1,18,10,6,34,3.0
4079,1,8,3,3,28,1,18,10,6,34,4.0
4080,1,8,3,3,28,1,18,10,6,34,5.0
4081,0,8,3,3,28,1,18,10,3,25,6.0
4082,0,8,3,3,28,1,18,10,6,25,7.0
4083,0,8,3,3,28,1,18,10,3,25,8.0
4084,0,8,3,3,28,1,18,10,3,25,9.0
4111,1,8,4,6,18,0,12,15,12,30,0.0
4112,1,8,4,6,18,0,12,15,12,30,1.0
4113,1,8,4,6,18,0,12,15,18,30,2.0
4114,1,8,4,6,18,0,12,15,6,18,3.0
4115,1,8,4,6,18,0,12,15,12,24,4.0
4116,1,8,4,6,18,0,12,15,18,30,5.0
4117,1,8,4,6,18,0,12,15,6,18,6.0
4118,1,8,4,6,18,0,12,15,12,24,7.0
4119,1,8,4,6,18,0,12,15,6,30,8.0
4120,1,8,4,6,18,0,12,15,6,18,9.0
4121,1,8,4,6,18,0,12,15,6,30,10.0
4122,1,8,4,6,18,0,12,15,12,24,11.0
4123,1,8,4,6,18,0,12,15,12,30,12.0
4124,1,8,4,6,18,0,12,15,12,24,13.0
4125,1,8,4,6,18,0,12,15,6,18,14.0
4162,1,8,5,3,23,1,15,5,3,29,1.0
4163,1,8,5,3,23,1,15,5,3,23,2.0
4164,1,8,5,3,23,1,15,5,3,29,3.0
4165,1,8,5,3,23,1,15,5,3,26,4.0
4234,1,8,7,3,23,0,9,5,3,29,0.0
4235,1,8,7,3,23,0,9,5,3,29,1.0
4236,0,8,7,3,23,0,9,5,6,20,2.0
4237,1,8,7,3,23,0,9,5,6,29,3.0
4238,1,8,7,3,23,0,9,5,6,29,4.0
4279,1,8,8,6,18,0,12,15,6,30,0.0
4280,0,8,8,6,18,0,12,15,6,24,1.0
4281,1,8,8,6,18,0,12,15,12,30,2.0
4282,1,8,8,6,18,0,12,15,6,18,3.0
4283,1,8,8,6,18,0,12,15,18,30,4.0
4284,1,8,8,6,18,0,12,15,12,30,5.0
4285,1,8,8,6,18,0,12,15,6,18,6.0
4286,1,8,8,6,18,0,12,15,12,30,7.0
4287,1,8,8,6,18,0,12,15,12,30,8.0
4289,1,8,8,6,18,0,12,15,12,30,10.0
4290,1,8,8,6,18,0,12,15,6,30,11.0
4291,1,8,8,6,18,0,12,15,12,24,12.0
4292,1,8,8,6,18,0,12,15,6,24,13.0
4293,1,8,8,6,18,0,12,15,12,24,14.0
4339,1,8,9,3,28,1,15,10,3,31,0.0
4340,0,8,9,3,28,1,15,10,3,25,1.0
4341,0,8,9,3,28,1,15,10,3,25,2.0
4342,1,8,9,3,28,1,15,10,9,34,3.0
4343,0,8,9,3,28,1,15,10,3,25,4.0
4344,0,8,9,3,28,1,15,10,3,31,5.0
4345,1,8,9,3,28,1,15,10,6,31,6.0
4346,1,8,9,3,28,1,15,10,6,34,7.0
4347,0,8,9,3,28,1,15,10,3,25,8.0
4348,1,8,9,3,28,1,15,10,6,31,9.0
4388,1,8,10,6,18,1,12,15,6,18,0.0
4389,1,8,10,6,18,1,12,15,6,18,1.0
4391,1,8,10,6,18,1,12,15,18,30,3.0
4392,1,8,10,6,18,1,12,15,6,30,4.0
4394,1,8,10,6,18,1,12,15,12,24,6.0
4395,1,8,10,6,18,1,12,15,6,30,7.0
4396,0,8,10,6,18,1,12,15,6,18,8.0
4397,1,8,10,6,18,1,12,15,12,30,9.0
4398,1,8,10,6,18,1,12,15,18,30,10.0
4399,1,8,10,6,18,1,12,15,6,18,11.0
4401,1,8,10,6,18,1,12,15,6,30,13.0
4402,1,8,10,6,18,1,12,15,12,24,14.0
4448,1,9,0,3,23,1,15,5,6,26,0.0
4449,0,9,0,3,23,1,15,5,9,20,1.0
4450,0,9,0,3,23,1,15,5,6,20,2.0
4451,0,9,0,3,23,1,15,5,3,20,3.0
4452,1,9,0,3,23,1,15,5,6,29,4.0
4528,1,9,2,6,18,1,15,5,12,30,1.0
4529,1,9,2,6,18,1,15,5,6,18,2.0
4530,1,9,2,6,18,1,15,5,6,30,3.0
4531,1,9,2,6,18,1,15,5,12,24,4.0
4604,1,9,4,3,28,1,18,10,3,28,0.0
4605,1,9,4,3,28,1,18,10,3,31,1.0
4606,0,9,4,3,28,1,18,10,6,28,2.0
4607,1,9,4,3,28,1,18,10,6,31,3.0
4608,1,9,4,3,28,1,18,10,3,28,4.0
4609,1,9,4,3,28,1,18,10,3,31,5.0
4610,0,9,4,3,28,1,18,10,3,31,6.0
4612,0,9,4,3,28,1,18,10,6,28,8.0
4613,0,9,4,3,28,1,18,10,6,28,9.0
4642,1,9,5,6,18,0,9,15,12,24,0.0
4643,1,9,5,6,18,0,9,15,6,24,1.0
4644,1,9,5,6,18,0,9,15,6,18,2.0
4645,1,9,5,6,18,0,9,15,6,24,3.0
4646,1,9,5,6,18,0,9,15,12,24,4.0
4647,1,9,5,6,18,0,9,15,18,30,5.0
4648,1,9,5,6,18,0,9,15,6,30,6.0
4649,1,9,5,6,18,0,9,15,6,30,7.0
4650,1,9,5,6,18,0,9,15,6,24,8.0
4651,1,9,5,6,18,0,9,15,12,30,9.0
4652,1,9,5,6,18,0,9,15,6,24,10.0
4653,1,9,5,6,18,0,9,15,12,24,11.0
4654,1,9,5,6,18,0,9,15,12,30,12.0
4655,1,9,5,6,18,0,9,15,12,30,13.0
4656,1,9,5,6,18,0,9,15,6,24,14.0
4700,1,9,6,6,18,0,15,5,12,24,0.0
4701,1,9,6,6,18,0,15,5,18,30,1.0
4702,1,9,6,6,18,0,15,5,6,30,2.0
4703,1,9,6,6,18,0,15,5,18,30,3.0
4704,1,9,6,6,18,0,15,5,6,18,4.0
4744,1,9,7,3,23,1,12,15,3,23,0.0
4746,0,9,7,3,23,1,12,15,3,26,2.0
4748,1,9,7,3,23,1,12,15,6,29,4.0
4749,1,9,7,3,23,1,12,15,3,26,5.0
4750,1,9,7,3,23,1,12,15,3,26,6.0
4751,1,9,7,3,23,1,12,15,9,29,7.0
4752,1,9,7,3,23,1,12,15,9,29,8.0
4753,0,9,7,3,23,1,12,15,3,26,9.0
4754,1,9,7,3,23,1,12,15,3,23,10.0
4755,1,9,7,3,23,1,12,15,3,23,11.0
4756,0,9,7,3,23,1,12,15,3,26,12.0
4757,1,9,7,3,23,1,12,15,9,29,13.0
4758,1,9,7,3,23,1,12,15,9,29,14.0
4802,1,9,8,6,28,0,18,10,6,28,0.0
4803,1,9,8,6,28,0,18,10,12,34,1.0
4804,1,9,8,6,28,0,18,10,18,40,2.0
4805,1,9,8,6,28,0,18,10,6,40,3.0
4806,1,9,8,6,28,0,18,10,6,40,4.0
4807,0,9,8,6,28,0,18,10,6,28,5.0
4808,1,9,8,6,28,0,18,10,6,28,6.0
4810,0,9,8,6,28,0,18,10,6,28,8.0
4811,1,9,8,6,28,0,18,10,12,34,9.0
4835,1,9,9,3,23,1,9,15,9,29,0.0
4836,1,9,9,3,23,1,9,15,3,23,1.0
4837,1,9,9,3,23,1,9,15,3,26,2.0
4838,1,9,9,3,23,1,9,15,3,23,3.0
4839,1,9,9,3,23,1,9,15,6,29,4.0
4840,0,9,9,3,23,1,9,15,3,26,5.0
4841,1,9,9,3,23,1,9,15,6,29,6.0
4842,1,9,9,3,23,1,9,15,6,26,7.0
4843,1,9,9,3,23,1,9,15,9,29,8.0
4844,1,9,9,3,23,1,9,15,6,29,9.0
4845,1,9,9,3,23,1,9,15,6,29,10.0
4846,1,9,9,3,23,1,9,15,6,26,11.0
4847,0,9,9,3,23,1,9,15,6,23,12.0
4848,1,9,9,3,23,1,9,15,9,29,13.0
4849,1,9,9,3,23,1,9,15,3,26,14.0
4891,1,9,10,6,28,0,18,10,6,34,0.0
4892,1,9,10,6,28,0,18,10,18,40,1.0
4893,1,9,10,6,28,0,18,10,12,34,2.0
4894,1,9,10,6,28,0,18,10,6,28,3.0
4895,1,9,10,6,28,0,18,10,6,28,4.0
4896,1,9,10,6,28,0,18,10,12,40,5.0
4897,1,9,10,6,28,0,18,10,18,40,6.0
4898,1,9,10,6,28,0,18,10,18,40,7.0
4899,1,9,10,6,28,0,18,10,12,40,8.0
4900,1,9,10,6,28,0,18,10,6,28,9.0
4938,1,10,0,6,28,1,12,5,6,40,1.0
4939,1,10,0,6,28,1,12,5,12,40,2.0
4940,1,10,0,6,28,1,12,5,12,34,3.0
4941,1,10,0,6,28,1,12,5,6,28,4.0
4976,1,10,1,3,18,0,9,15,6,21,0.0
4977,0,10,1,3,18,0,9,15,3,18,1.0
4978,1,10,1,3,18,0,9,15,3,24,2.0
4979,1,10,1,3,18,0,9,15,3,24,3.0
4980,1,10,1,3,18,0,9,15,3,18,4.0
4981,0,10,1,3,18,0,9,15,3,18,5.0
4982,0,10,1,3,18,0,9,15,3,18,6.0
4983,1,10,1,3,18,0,9,15,6,21,7.0
4984,1,10,1,3,18,0,9,15,9,24,8.0
4985,1,10,1,3,18,0,9,15,6,24,9.0
4986,1,10,1,3,18,0,9,15,6,21,10.0
4987,1,10,1,3,18,0,9,15,3,18,11.0
4988,1,10,1,3,18,0,9,15,6,21,12.0
4989,0,10,1,3,18,0,9,15,3,18,13.0
4990,1,10,1,3,18,0,9,15,3,18,14.0
5039,1,10,2,6,23,0,15,10,6,23,0.0
5040,0,10,2,6,23,0,15,10,6,23,1.0
5041,1,10,2,6,23,0,15,10,6,35,2.0
5042,0,10,2,6,23,0,15,10,6,23,3.0
5043,1,10,2,6,23,0,15,10,12,35,4.0
5044,0,10,2,6,23,0,15,10,6,17,5.0
5045,1,10,2,6,23,0,15,10,12,35,6.0
5047,0,10,2,6,23,0,15,10,6,23,8.0
5048,1,10,2,6,23,0,15,10,12,35,9.0
5094,1,10,3,3,28,1,18,15,6,34,0.0
5095,1,10,3,3,28,1,18,15,6,34,1.0
5096,1,10,3,3,28,1,18,15,6,34,2.0
5097,1,10,3,3,28,1,18,15,3,34,3.0
5098,1,10,3,3,28,1,18,15,9,34,4.0
5099,1,10,3,3,28,1,18,15,6,31,5.0
5100,1,10,3,3,28,1,18,15,3,31,6.0
5101,1,10,3,3,28,1,18,15,9,34,7.0
5102,0,10,3,3,28,1,18,15,3,25,8.0
5103,1,10,3,3,28,1,18,15,6,34,9.0
5104,1,10,3,3,28,1,18,15,3,31,10.0
5105,1,10,3,3,28,1,18,15,6,31,11.0
5106,1,10,3,3,28,1,18,15,3,31,12.0
5107,1,10,3,3,28,1,18,15,6,31,13.0
5108,1,10,3,3,28,1,18,15,3,34,14.0
5143,0,10,4,3,18,1,15,5,3,21,0.0
5145,1,10,4,3,18,1,15,5,3,21,2.0
5146,1,10,4,3,18,1,15,5,3,18,3.0
5147,1,10,4,3,18,1,15,5,6,24,4.0
5182,1,10,5,6,23,0,12,10,18,35,0.0
5183,1,10,5,6,23,0,12,10,6,29,1.0
5184,1,10,5,6,23,0,12,10,12,29,2.0
5185,0,10,5,6,23,0,12,10,6,17,3.0
5186,1,10,5,6,23,0,12,10,12,29,4.0
5187,1,10,5,6,23,0,12,10,6,29,5.0
5188,1,10,5,6,23,0,12,10,12,29,6.0
5190,1,10,5,6,23,0,12,10,12,29,8.0
5191,1,10,5,6,23,0,12,10,18,35,9.0
5230,1,10,6,6,28,1,18,5,12,40,0.0
5231,1,10,6,6,28,1,18,5,12,34,1.0
5232,1,10,6,6,28,1,18,5,6,40,2.0
5233,1,10,6,6,28,1,18,5,12,40,3.0
5234,1,10,6,6,28,1,18,5,6,34,4.0
5327,0,10,9,6,28,0,9,15,6,28,0.0
5328,1,10,9,6,28,0,9,15,12,40,1.0
5329,1,10,9,6,28,0,9,15,18,40,2.0
5330,1,10,9,6,28,0,9,15,6,28,3.0
5331,1,10,9,6,28,0,9,15,18,40,4.0
5332,1,10,9,6,28,0,9,15,12,40,5.0
5333,1,10,9,6,28,0,9,15,6,28,6.0
5334,1,10,9,6,28,0,9,15,18,40,7.0
5335,1,10,9,6,28,0,9,15,18,40,8.0
5336,1,10,9,6,28,0,9,15,6,40,9.0
5337,1,10,9,6,28,0,9,15,12,40,10.0
5338,1,10,9,6,28,0,9,15,12,40,11.0
5339,1,10,9,6,28,0,9,15,12,40,12.0
5340,0,10,9,6,28,0,9,15,6,28,13.0
5341,1,10,9,6,28,0,9,15,18,40,14.0
5383,1,10,10,3,18,1,18,10,6,24,0.0
5384,0,10,10,3,18,1,18,10,6,18,1.0
5385,0,10,10,3,18,1,18,10,3,18,2.0
5386,0,10,10,3,18,1,18,10,3,18,3.0
5388,1,10,10,3,18,1,18,10,3,18,5.0
5389,0,10,10,3,18,1,18,10,3,15,6.0
5390,1,10,10,3,18,1,18,10,3,21,7.0
5391,1,10,10,3,18,1,18,10,6,21,8.0
5392,1,10,10,3,18,1,18,10,3,18,9.0
5424,1,11,0,6,28,1,12,15,18,40,0.0
5425,0,11,0,6,28,1,12,15,6,34,1.0
5426,0,11,0,6,28,1,12,15,6,34,2.0
5427,0,11,0,6,28,1,12,15,6,28,3.0
5428,0,11,0,6,28,1,12,15,18,22,4.0
5429,1,11,0,6,28,1,12,15,6,28,5.0
5430,0,11,0,6,28,1,12,15,6,34,6.0
5431,1,11,0,6,28,1,12,15,12,40,7.0
5433,0,11,0,6,28,1,12,15,12,28,9.0
5434,1,11,0,6,28,1,12,15,6,34,10.0
5435,0,11,0,6,28,1,12,15,12,28,11.0
5436,0,11,0,6,28,1,12,15,12,28,12.0
5437,0,11,0,6,28,1,12,15,6,34,13.0
5438,0,11,0,6,28,1,12,15,12,28,14.0
5510,0,11,2,3,23,0,9,15,3,20,0.0
5511,1,11,2,3,23,0,9,15,3,29,1.0
5512,1,11,2,3,23,0,9,15,3,29,2.0
5513,1,11,2,3,23,0,9,15,6,29,3.0
5514,0,11,2,3,23,0,9,15,3,20,4.0
5515,1,11,2,3,23,0,9,15,6,26,5.0
5516,1,11,2,3,23,0,9,15,3,26,6.0
5517,1,11,2,3,23,0,9,15,3,26,7.0
5520,1,11,2,3,23,0,9,15,3,29,10.0
5521,0,11,2,3,23,0,9,15,3,26,11.0
5522,1,11,2,3,23,0,9,15,6,26,12.0
5523,1,11,2,3,23,0,9,15,3,26,13.0
5524,1,11,2,3,23,0,9,15,3,23,14.0
5565,1,11,3,6,23,1,12,5,12,29,0.0
5566,1,11,3,6,23,1,12,5,18,35,1.0
5567,1,11,3,6,23,1,12,5,12,35,2.0
5568,1,11,3,6,23,1,12,5,6,23,3.0
5569,1,11,3,6,23,1,12,5,6,35,4.0
5608,1,11,4,6,28,0,18,10,12,34,0.0
5609,1,11,4,6,28,0,18,10,6,40,1.0
5610,1,11,4,6,28,0,18,10,18,40,2.0
5611,1,11,4,6,28,0,18,10,12,34,3.0
5612,1,11,4,6,28,0,18,10,12,34,4.0
5613,1,11,4,6,28,0,18,10,6,28,5.0
5614,1,11,4,6,28,0,18,10,18,40,6.0
5615,1,11,4,6,28,0,18,10,6,40,7.0
5616,1,11,4,6,28,0,18,10,6,40,8.0
5617,1,11,4,6,28,0,18,10,12,40,9.0
5658,1,11,5,3,18,1,15,5,6,21,1.0
5659,0,11,5,3,18,1,15,5,6,18,2.0
5660,1,11,5,3,18,1,15,5,3,21,3.0
5661,1,11,5,3,18,1,15,5,9,24,4.0
5738,1,11,7,3,18,0,12,10,6,21,0.0
5739,0,11,7,3,18,0,12,10,3,15,1.0
5740,1,11,7,3,18,0,12,10,9,24,2.0
5741,1,11,7,3,18,0,12,10,6,21,3.0
5742,1,11,7,3,18,0,12,10,9,24,4.0
5743,1,11,7,3,18,0,12,10,6,24,5.0
5744,1,11,7,3,18,0,12,10,9,24,6.0
5745,1,11,7,3,18,0,12,10,6,21,7.0
5746,1,11,7,3,18,0,12,10,6,21,8.0
5747,1,11,7,3,18,0,12,10,3,18,9.0
5782,1,11,8,3,23,1,9,10,6,26,0.0
5783,0,11,8,3,23,1,9,10,3,26,1.0
5784,0,11,8,3,23,1,9,10,9,20,2.0
5785,1,11,8,3,23,1,9,10,3,26,3.0
5786,0,11,8,3,23,1,9,10,6,20,4.0
5787,0,11,8,3,23,1,9,10,3,26,5.0
5788,1,11,8,3,23,1,9,10,3,26,6.0
5789,1,11,8,3,23,1,9,10,3,23,7.0
5790,1,11,8,3,23,1,9,10,3,23,8.0
5791,0,11,8,3,23,1,9,10,3,26,9.0
5831,0,11,9,6,23,0,15,15,6,29,1.0
5832,1,11,9,6,23,0,15,15,12,29,2.0
5833,1,11,9,6,23,0,15,15,12,29,3.0
5834,1,11,9,6,23,0,15,15,6,23,4.0
5835,1,11,9,6,23,0,15,15,6,23,5.0
5836,1,11,9,6,23,0,15,15,6,29,6.0
5837,1,11,9,6,23,0,15,15,12,35,7.0
5838,1,11,9,6,23,0,15,15,18,35,8.0
5839,1,11,9,6,23,0,15,15,12,29,9.0
5840,1,11,9,6,23,0,15,15,6,29,10.0
5841,0,11,9,6,23,0,15,15,6,29,11.0
5842,1,11,9,6,23,0,15,15,12,35,12.0
5843,1,11,9,6,23,0,15,15,6,29,13.0
5844,1,11,9,6,23,0,15,15,18,35,14.0
5877,1,11,10,3,18,1,15,5,9,24,0.0
5878,1,11,10,3,18,1,15,5,6,24,1.0
5879,0,11,10,3,18,1,15,5,3,15,2.0
5880,1,11,10,3,18,1,15,5,3,21,3.0
5881,1,11,10,3,18,1,15,5,6,21,4.0
5954,1,12,1,3,28,1,18,15,9,34,0.0
5955,1,12,1,3,28,1,18,15,9,34,1.0
5956,1,12,1,3,28,1,18,15,6,31,2.0
5957,1,12,1,3,28,1,18,15,6,31,3.0
5958,0,12,1,3,28,1,18,15,3,28,4.0
5959,1,12,1,3,28,1,18,15,3,34,5.0
5960,1,12,1,3,28,1,18,15,3,28,6.0
5961,1,12,1,3,28,1,18,15,3,28,7.0
5962,1,12,1,3,28,1,18,15,9,34,8.0
5963,1,12,1,3,28,1,18,15,6,31,9.0
5964,1,12,1,3,28,1,18,15,3,34,10.0
5965,1,12,1,3,28,1,18,15,9,34,11.0
5966,1,12,1,3,28,1,18,15,6,34,12.0
5967,1,12,1,3,28,1,18,15,6,34,13.0
5968,1,12,1,3,28,1,18,15,3,28,14.0
6003,1,12,2,6,18,1,15,5,12,24,0.0
6004,1,12,2,6,18,1,15,5,6,18,1.0
6005,1,12,2,6,18,1,15,5,18,30,2.0
6006,1,12,2,6,18,1,15,5,6,30,3.0
6007,1,12,2,6,18,1,15,5,12,30,4.0
6042,1,12,3,3,18,0,12,15,3,24,0.0
6043,1,12,3,3,18,0,12,15,6,21,1.0
6044,1,12,3,3,18,0,12,15,3,24,2.0
6045,1,12,3,3,18,0,12,15,6,24,3.0
6046,1,12,3,3,18,0,12,15,9,24,4.0
6047,0,12,3,3,18,0,12,15,3,18,5.0
6048,1,12,3,3,18,0,12,15,3,24,6.0
6049,0,12,3,3,18,0,12,15,3,18,7.0
