,correct,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
1522,1,3,0,3,23,0,12,10,3,29,26
1528,0,3,1,6,18,1,18,0,6,18,0
1529,0,3,1,6,18,1,18,0,6,24,1
1530,0,3,1,6,18,1,18,0,12,18,2
1531,0,3,1,6,18,1,18,0,18,12,3
1532,0,3,1,6,18,1,18,0,18,12,4
1535,0,3,1,6,18,1,18,0,12,18,7
1536,0,3,1,6,18,1,18,0,12,18,8
1538,0,3,1,6,18,1,18,0,6,18,10
1539,0,3,1,6,18,1,18,0,18,12,11
1540,1,3,1,6,18,1,18,0,6,18,12
1541,0,3,1,6,18,1,18,0,6,24,13
1543,0,3,1,6,18,1,18,0,12,18,15
1547,0,3,1,6,18,1,18,0,6,24,19
1549,0,3,1,6,18,1,18,0,18,12,21
1551,1,3,1,6,18,1,18,0,6,18,23
1552,0,3,1,6,18,1,18,0,18,12,24
1553,0,3,1,6,18,1,18,0,6,18,25
1560,1,3,2,6,28,1,18,10,12,34,0
1561,0,3,2,6,28,1,18,10,18,22,1
1562,0,3,2,6,28,1,18,10,12,28,2
1564,1,3,2,6,28,1,18,10,6,34,4
1567,1,3,2,6,28,1,18,10,6,28,7
1568,0,3,2,6,28,1,18,10,12,28,8
1570,1,3,2,6,28,1,18,10,6,28,10
1571,0,3,2,6,28,1,18,10,6,34,11
1573,0,3,2,6,28,1,18,10,18,22,13
1574,1,3,2,6,28,1,18,10,6,28,14
1575,0,3,2,6,28,1,18,10,18,22,15
1595,1,3,2,6,28,1,18,10,6,34,20
1596,0,3,2,6,28,1,18,10,6,22,21
1597,1,3,2,6,28,1,18,10,6,34,22
1600,1,3,2,6,28,1,18,10,6,34,25
1601,1,3,2,6,28,1,18,10,6,28,26
1607,0,3,3,3,23,0,15,0,9,20,0
1608,0,3,3,3,23,0,15,0,9,20,1
1609,0,3,3,3,23,0,15,0,6,20,2
1610,1,3,3,3,23,0,15,0,3,26,3
1612,0,3,3,3,23,0,15,0,3,20,5
1613,0,3,3,3,23,0,15,0,9,20,6
1614,0,3,3,3,23,0,15,0,9,20,7
1617,0,3,3,3,23,0,15,0,3,20,10
1618,1,3,3,3,23,0,15,0,6,29,11
1619,0,3,3,3,23,0,15,0,3,20,12
1620,0,3,3,3,23,0,15,0,3,20,13
1628,0,3,3,3,23,0,15,0,6,20,16
1631,1,3,3,3,23,0,15,0,6,29,19
1632,1,3,3,3,23,0,15,0,3,29,20
1633,0,3,3,3,23,0,15,0,9,20,21
1634,1,3,3,3,23,0,15,0,6,26,22
1636,0,3,3,3,23,0,15,0,6,20,24
1637,0,3,3,3,23,0,15,0,3,20,25
1644,1,3,4,3,28,1,18,5,3,28,0
1645,0,3,4,3,28,1,18,5,9,25,1
1646,0,3,4,3,28,1,18,5,6,25,2
1647,0,3,4,3,28,1,18,5,3,31,3
1649,1,3,4,3,28,1,18,5,3,28,5
1651,0,3,4,3,28,1,18,5,3,28,7
1652,1,3,4,3,28,1,18,5,6,31,8
1653,0,3,4,3,28,1,18,5,9,25,9
1654,0,3,4,3,28,1,18,5,6,28,10
1656,0,3,4,3,28,1,18,5,3,28,12
1658,0,3,4,3,28,1,18,5,9,25,14
1659,0,3,4,3,28,1,18,5,6,25,15
1660,1,3,4,3,28,1,18,5,3,28,16
1682,1,3,4,3,28,1,18,5,3,28,23
1683,0,3,4,3,28,1,18,5,9,25,24
1684,0,3,4,3,28,1,18,5,9,25,25
1691,1,3,5,6,18,0,9,15,18,30,0
1692,1,3,5,6,18,0,9,15,18,30,1
1693,1,3,5,6,18,0,9,15,6,24,2
1694,1,3,5,6,18,0,9,15,6,30,3
1696,1,3,5,6,18,0,9,15,12,30,5
1699,0,3,5,6,18,0,9,15,6,12,8
1726,1,3,5,6,18,0,9,15,6,30,10
1728,1,3,5,6,18,0,9,15,12,30,12
1731,1,3,5,6,18,0,9,15,18,30,15
1733,1,3,5,6,18,0,9,15,6,18,17
1734,1,3,5,6,18,0,9,15,12,30,18
1735,1,3,5,6,18,0,9,15,6,24,19
1738,1,3,5,6,18,0,9,15,6,30,22
1739,1,3,5,6,18,0,9,15,12,24,23
1741,1,3,5,6,18,0,9,15,18,30,25
1742,1,3,5,6,18,0,9,15,6,18,26
1748,1,3,6,6,23,1,12,15,6,29,0
1749,1,3,6,6,23,1,12,15,12,35,1
1750,1,3,6,6,23,1,12,15,12,29,2
1751,1,3,6,6,23,1,12,15,6,35,3
1752,1,3,6,6,23,1,12,15,12,29,4
1754,1,3,6,6,23,1,12,15,6,29,6
1756,1,3,6,6,23,1,12,15,6,29,8
1781,1,3,6,6,23,1,12,15,6,23,13
1784,1,3,6,6,23,1,12,15,18,35,16
1785,1,3,6,6,23,1,12,15,6,35,17
1786,1,3,6,6,23,1,12,15,6,29,18
1787,1,3,6,6,23,1,12,15,6,35,19
1790,1,3,6,6,23,1,12,15,12,35,22
1791,1,3,6,6,23,1,12,15,18,35,23
1793,1,3,6,6,23,1,12,15,6,29,25
1794,1,3,6,6,23,1,12,15,12,29,26
1800,0,3,7,3,18,0,15,15,6,18,0
1801,0,3,7,3,18,0,15,15,6,15,1
1802,0,3,7,3,18,0,15,15,3,18,2
1804,0,3,7,3,18,0,15,15,6,18,4
1805,1,3,7,3,18,0,15,15,3,18,5
1806,1,3,7,3,18,0,15,15,6,24,6
1807,1,3,7,3,18,0,15,15,6,21,7
1809,1,3,7,3,18,0,15,15,9,24,9
1810,1,3,7,3,18,0,15,15,9,24,10
1812,1,3,7,3,18,0,15,15,6,21,12
1813,0,3,7,3,18,0,15,15,6,18,13
1831,1,3,7,3,18,0,15,15,6,24,16
1834,1,3,7,3,18,0,15,15,3,24,19
1835,0,3,7,3,18,0,15,15,3,18,20
1836,0,3,7,3,18,0,15,15,6,18,21
1837,1,3,7,3,18,0,15,15,9,24,22
1841,0,3,7,3,18,0,15,15,3,18,26
1847,0,3,8,6,28,1,9,5,12,28,0
1848,1,3,8,6,28,1,9,5,12,34,1
1849,0,3,8,6,28,1,9,5,18,22,2
1851,1,3,8,6,28,1,9,5,12,34,4
1852,1,3,8,6,28,1,9,5,6,28,5
1853,1,3,8,6,28,1,9,5,6,28,6
1855,1,3,8,6,28,1,9,5,6,34,8
1863,0,3,8,6,28,1,9,5,6,34,11
1864,1,3,8,6,28,1,9,5,18,40,12
1865,0,3,8,6,28,1,9,5,18,22,13
1868,1,3,8,6,28,1,9,5,12,34,16
1871,0,3,8,6,28,1,9,5,12,28,19
1872,1,3,8,6,28,1,9,5,12,34,20
1874,1,3,8,6,28,1,9,5,12,34,22
1875,0,3,8,6,28,1,9,5,6,34,23
1876,1,3,8,6,28,1,9,5,12,34,24
1877,1,3,8,6,28,1,9,5,6,28,25
1884,1,3,9,3,28,0,9,5,9,34,0
1885,1,3,9,3,28,0,9,5,3,28,1
1886,1,3,9,3,28,0,9,5,3,34,2
1888,1,3,9,3,28,0,9,5,3,34,4
1889,0,3,9,3,28,0,9,5,6,28,5
1890,0,3,9,3,28,0,9,5,6,28,6
1905,1,3,9,3,28,0,9,5,3,34,11
1907,0,3,9,3,28,0,9,5,3,28,13
1908,1,3,9,3,28,0,9,5,9,34,14
1910,1,3,9,3,28,0,9,5,3,34,16
1911,0,3,9,3,28,0,9,5,3,28,17
1912,1,3,9,3,28,0,9,5,6,34,18
1914,0,3,9,3,28,0,9,5,6,25,20
1916,1,3,9,3,28,0,9,5,3,34,22
1917,1,3,9,3,28,0,9,5,9,34,23
1918,0,3,9,3,28,0,9,5,3,28,24
1920,0,3,9,3,28,0,9,5,6,25,26
1926,0,3,10,6,18,1,12,10,6,12,0
1927,0,3,10,6,18,1,12,10,6,18,1
1928,0,3,10,6,18,1,12,10,6,18,2
1929,0,3,10,6,18,1,12,10,12,18,3
1930,1,3,10,6,18,1,12,10,18,30,4
1933,1,3,10,6,18,1,12,10,6,30,7
1934,1,3,10,6,18,1,12,10,6,30,8
1935,0,3,10,6,18,1,12,10,6,18,9
1936,1,3,10,6,18,1,12,10,18,30,10
1950,0,3,10,6,18,1,12,10,6,12,14
1951,0,3,10,6,18,1,12,10,6,18,15
1953,1,3,10,6,18,1,12,10,12,30,17
1955,0,3,10,6,18,1,12,10,6,18,19
1956,1,3,10,6,18,1,12,10,6,18,20
1958,1,3,10,6,18,1,12,10,18,30,22
1959,0,3,10,6,18,1,12,10,6,18,23
1960,0,3,10,6,18,1,12,10,12,18,24
1962,1,3,10,6,18,1,12,10,12,30,26
1968,1,4,0,3,28,1,15,15,6,34,0
1969,1,4,0,3,28,1,15,15,3,31,1
1970,0,4,0,3,28,1,15,15,9,25,2
1972,1,4,0,3,28,1,15,15,9,34,4
1973,0,4,0,3,28,1,15,15,3,31,5
1974,1,4,0,3,28,1,15,15,9,34,6
1975,0,4,0,3,28,1,15,15,3,28,7
1978,0,4,0,3,28,1,15,15,6,28,10
1979,0,4,0,3,28,1,15,15,3,28,11
1980,1,4,0,3,28,1,15,15,9,34,12
1981,1,4,0,3,28,1,15,15,3,28,13
2000,1,4,0,3,28,1,15,15,9,34,17
2003,1,4,0,3,28,1,15,15,9,34,20
2005,1,4,0,3,28,1,15,15,9,34,22
2006,1,4,0,3,28,1,15,15,6,31,23
2009,1,4,0,3,28,1,15,15,3,34,26
2015,1,4,1,6,23,0,18,15,6,23,0
2016,0,4,1,6,23,0,18,15,6,17,1
2017,0,4,1,6,23,0,18,15,12,23,2
2019,0,4,1,6,23,0,18,15,6,23,4
2020,0,4,1,6,23,0,18,15,6,29,5
2021,1,4,1,6,23,0,18,15,6,29,6
2022,0,4,1,6,23,0,18,15,6,17,7
2025,0,4,1,6,23,0,18,15,6,29,10
2026,1,4,1,6,23,0,18,15,12,35,11
2028,1,4,1,6,23,0,18,15,6,29,13
2029,1,4,1,6,23,0,18,15,12,35,14
2030,1,4,1,6,23,0,18,15,6,23,15
2054,1,4,1,6,23,0,18,15,6,23,19
2056,1,4,1,6,23,0,18,15,12,29,21
2057,1,4,1,6,23,0,18,15,18,35,22
2059,1,4,1,6,23,0,18,15,6,29,24
2060,1,4,1,6,23,0,18,15,12,29,25
2067,0,4,2,6,18,0,18,5,6,18,0
2068,1,4,2,6,18,0,18,5,6,24,1
2069,0,4,2,6,18,0,18,5,12,12,2
2070,1,4,2,6,18,0,18,5,6,30,3
2071,1,4,2,6,18,0,18,5,18,30,4
2073,1,4,2,6,18,0,18,5,6,30,6
2075,0,4,2,6,18,0,18,5,6,12,8
2077,1,4,2,6,18,0,18,5,6,30,10
2078,0,4,2,6,18,0,18,5,6,18,11
2080,1,4,2,6,18,0,18,5,12,24,13
2081,1,4,2,6,18,0,18,5,6,30,14
2082,1,4,2,6,18,0,18,5,18,30,15
2083,1,4,2,6,18,0,18,5,6,24,16
2102,1,4,2,6,18,0,18,5,12,24,20
2103,1,4,2,6,18,0,18,5,18,30,21
2105,0,4,2,6,18,0,18,5,6,12,23
2107,1,4,2,6,18,0,18,5,12,30,25
2108,1,4,2,6,18,0,18,5,6,24,26
2114,1,4,3,3,28,1,15,0,3,31,0
2115,1,4,3,3,28,1,15,0,3,34,1
2117,1,4,3,3,28,1,15,0,3,28,3
2119,1,4,3,3,28,1,15,0,9,34,5
2122,0,4,3,3,28,1,15,0,3,25,8
2123,1,4,3,3,28,1,15,0,3,31,9
2125,1,4,3,3,28,1,15,0,6,31,11
2126,1,4,3,3,28,1,15,0,3,34,12
2136,1,4,3,3,28,1,15,0,6,34,17
2137,1,4,3,3,28,1,15,0,6,31,18
2138,1,4,3,3,28,1,15,0,9,34,19
2140,1,4,3,3,28,1,15,0,3,31,21
2142,1,4,3,3,28,1,15,0,9,34,23
2144,0,4,3,3,28,1,15,0,3,25,25
2145,1,4,3,3,28,1,15,0,3,31,26
2151,1,4,4,3,18,0,9,10,6,21,0
2152,0,4,4,3,18,0,9,10,9,15,1
2153,1,4,4,3,18,0,9,10,3,24,2
2154,1,4,4,3,18,0,9,10,6,24,3
2155,1,4,4,3,18,0,9,10,6,24,4
2157,1,4,4,3,18,0,9,10,9,24,6
2176,1,4,4,3,18,0,9,10,9,24,10
2178,1,4,4,3,18,0,9,10,3,21,12
2179,1,4,4,3,18,0,9,10,6,24,13
2181,1,4,4,3,18,0,9,10,3,24,15
2182,0,4,4,3,18,0,9,10,6,18,16
2184,1,4,4,3,18,0,9,10,3,18,18
2185,1,4,4,3,18,0,9,10,9,24,19
2187,1,4,4,3,18,0,9,10,3,24,21
2189,1,4,4,3,18,0,9,10,9,24,23
2190,1,4,4,3,18,0,9,10,6,21,24
2191,1,4,4,3,18,0,9,10,3,18,25
2199,0,4,5,6,23,1,18,5,6,17,1
2200,0,4,5,6,23,1,18,5,6,23,2
2201,0,4,5,6,23,1,18,5,6,29,3
2202,1,4,5,6,23,1,18,5,18,35,4
2204,1,4,5,6,23,1,18,5,6,29,6
2205,0,4,5,6,23,1,18,5,6,29,7
2208,1,4,5,6,23,1,18,5,6,29,10
2209,0,4,5,6,23,1,18,5,6,29,11
2210,1,4,5,6,23,1,18,5,12,35,12
2215,1,4,5,6,23,1,18,5,6,23,17
2223,1,4,5,6,23,1,18,5,6,23,20
2224,0,4,5,6,23,1,18,5,6,29,21
2226,1,4,5,6,23,1,18,5,12,29,23
2227,0,4,5,6,23,1,18,5,6,29,24
2229,1,4,5,6,23,1,18,5,12,29,26
2235,0,4,6,3,18,1,12,5,6,15,0
2236,1,4,6,3,18,1,12,5,3,18,1
2237,1,4,6,3,18,1,12,5,3,18,2
2238,0,4,6,3,18,1,12,5,9,15,3
2240,1,4,6,3,18,1,12,5,3,24,5
2241,1,4,6,3,18,1,12,5,9,24,6
2243,1,4,6,3,18,1,12,5,3,21,8
2244,1,4,6,3,18,1,12,5,3,18,9
2246,1,4,6,3,18,1,12,5,3,24,11
2258,1,4,6,3,18,1,12,5,9,24,13
2260,1,4,6,3,18,1,12,5,6,24,15
2261,1,4,6,3,18,1,12,5,6,21,16
2264,0,4,6,3,18,1,12,5,3,18,19
2265,1,4,6,3,18,1,12,5,6,21,20
2266,1,4,6,3,18,1,12,5,3,24,21
2269,1,4,6,3,18,1,12,5,9,24,24
2277,1,4,7,6,28,0,9,10,6,28,0
2278,1,4,7,6,28,0,9,10,6,40,1
2279,1,4,7,6,28,0,9,10,6,34,2
2281,1,4,7,6,28,0,9,10,6,28,4
2282,1,4,7,6,28,0,9,10,12,40,5
2283,1,4,7,6,28,0,9,10,6,34,6
2285,1,4,7,6,28,0,9,10,18,40,8
2308,1,4,7,6,28,0,9,10,6,34,11
2309,1,4,7,6,28,0,9,10,12,40,12
2310,1,4,7,6,28,0,9,10,6,28,13
2312,1,4,7,6,28,0,9,10,6,34,15
2313,1,4,7,6,28,0,9,10,12,34,16
2315,1,4,7,6,28,0,9,10,12,40,18
2316,1,4,7,6,28,0,9,10,12,40,19
2318,1,4,7,6,28,0,9,10,12,34,21
2320,1,4,7,6,28,0,9,10,18,40,23
2321,1,4,7,6,28,0,9,10,12,40,24
2322,1,4,7,6,28,0,9,10,6,40,25
2329,0,4,8,6,23,1,9,10,6,17,0
2330,1,4,8,6,23,1,9,10,12,29,1
2331,0,4,8,6,23,1,9,10,12,17,2
2332,1,4,8,6,23,1,9,10,12,35,3
2333,1,4,8,6,23,1,9,10,18,35,4
2335,1,4,8,6,23,1,9,10,6,35,6
2336,1,4,8,6,23,1,9,10,6,23,7
2350,1,4,8,6,23,1,9,10,6,23,11
2353,1,4,8,6,23,1,9,10,18,35,14
2354,1,4,8,6,23,1,9,10,18,35,15
2355,1,4,8,6,23,1,9,10,6,23,16
2358,1,4,8,6,23,1,9,10,12,29,19
2359,1,4,8,6,23,1,9,10,12,29,20
2360,1,4,8,6,23,1,9,10,6,35,21
2362,1,4,8,6,23,1,9,10,18,35,23
2364,1,4,8,6,23,1,9,10,6,23,25
2365,1,4,8,6,23,1,9,10,6,23,26
2371,1,4,9,3,18,0,12,0,3,24,0
2372,0,4,9,3,18,0,12,0,3,21,1
2373,0,4,9,3,18,0,12,0,9,15,2
2374,1,4,9,3,18,0,12,0,3,18,3
2376,1,4,9,3,18,0,12,0,6,24,5
2378,0,4,9,3,18,0,12,0,3,15,7
2379,1,4,9,3,18,0,12,0,6,24,8
2380,1,4,9,3,18,0,12,0,6,24,9
2381,1,4,9,3,18,0,12,0,6,21,10
2385,1,4,9,3,18,0,12,0,3,24,14
2386,0,4,9,3,18,0,12,0,6,18,15
2388,1,4,9,3,18,0,12,0,6,21,17
2390,1,4,9,3,18,0,12,0,6,24,19
2391,1,4,9,3,18,0,12,0,9,24,20
2392,1,4,9,3,18,0,12,0,9,24,21
2393,0,4,9,3,18,0,12,0,3,21,22
2396,1,4,9,3,18,0,12,0,3,21,25
2397,1,4,9,3,18,0,12,0,6,24,26
2403,0,4,10,6,23,1,15,15,12,23,0
2405,0,4,10,6,23,1,15,15,18,17,2
2407,1,4,10,6,23,1,15,15,6,29,4
2408,1,4,10,6,23,1,15,15,12,29,5
2410,0,4,10,6,23,1,15,15,6,29,7
2411,1,4,10,6,23,1,15,15,12,35,8
2413,1,4,10,6,23,1,15,15,6,23,10
2414,1,4,10,6,23,1,15,15,6,23,11
2415,1,4,10,6,23,1,15,15,18,35,12
2445,1,4,10,6,23,1,15,15,6,23,17
2446,1,4,10,6,23,1,15,15,6,29,18
2447,1,4,10,6,23,1,15,15,18,35,19
2449,1,4,10,6,23,1,15,15,12,29,21
2453,1,4,10,6,23,1,15,15,12,35,25
2454,1,4,10,6,23,1,15,15,6,29,26
2461,1,5,0,3,23,1,15,15,9,29,1
2462,0,5,0,3,23,1,15,15,3,23,2
2464,0,5,0,3,23,1,15,15,3,20,4
2465,1,5,0,3,23,1,15,15,3,29,5
2467,0,5,0,3,23,1,15,15,3,23,7
2468,1,5,0,3,23,1,15,15,3,26,8
2471,1,5,0,3,23,1,15,15,6,26,11
2474,1,5,0,3,23,1,15,15,9,29,14
2491,1,5,0,3,23,1,15,15,3,23,16
2494,0,5,0,3,23,1,15,15,3,23,19
2495,1,5,0,3,23,1,15,15,9,29,20
2496,1,5,0,3,23,1,15,15,9,29,21
2498,1,5,0,3,23,1,15,15,6,26,23
2499,0,5,0,3,23,1,15,15,3,23,24
2500,0,5,0,3,23,1,15,15,6,23,25
2507,1,5,1,6,28,0,15,15,18,40,0
2508,1,5,1,6,28,0,15,15,12,34,1
2509,1,5,1,6,28,0,15,15,18,40,2
2511,1,5,1,6,28,0,15,15,6,34,4
2512,0,5,1,6,28,0,15,15,6,22,5
2514,1,5,1,6,28,0,15,15,18,40,7
2515,1,5,1,6,28,0,15,15,12,34,8
2516,0,5,1,6,28,0,15,15,6,22,9
2518,1,5,1,6,28,0,15,15,12,34,11
2519,1,5,1,6,28,0,15,15,6,28,12
2520,1,5,1,6,28,0,15,15,12,40,13
2544,0,5,1,6,28,0,15,15,6,34,17
2545,1,5,1,6,28,0,15,15,18,40,18
2548,1,5,1,6,28,0,15,15,6,34,21
2549,0,5,1,6,28,0,15,15,6,34,22
2551,0,5,1,6,28,0,15,15,6,28,24
2553,1,5,1,6,28,0,15,15,12,34,26
2559,1,5,2,6,18,0,15,5,6,18,0
2560,1,5,2,6,18,0,15,5,6,24,1
2561,1,5,2,6,18,0,15,5,12,30,2
2563,1,5,2,6,18,0,15,5,18,30,4
2564,1,5,2,6,18,0,15,5,6,24,5
2565,1,5,2,6,18,0,15,5,6,24,6
2567,1,5,2,6,18,0,15,5,6,18,8
2570,1,5,2,6,18,0,15,5,12,30,11
2571,0,5,2,6,18,0,15,5,6,12,12
2591,1,5,2,6,18,0,15,5,12,30,17
2593,1,5,2,6,18,0,15,5,18,30,19
2594,0,5,2,6,18,0,15,5,6,12,20
2595,1,5,2,6,18,0,15,5,12,30,21
2596,1,5,2,6,18,0,15,5,6,24,22
2598,0,5,2,6,18,0,15,5,6,24,24
2600,1,5,2,6,18,0,15,5,6,24,26
2606,0,5,3,3,18,1,12,10,9,15,0
2607,1,5,3,3,18,1,12,10,3,18,1
2608,0,5,3,3,18,1,12,10,3,21,2
2610,0,5,3,3,18,1,12,10,3,21,4
2611,0,5,3,3,18,1,12,10,6,18,5
2612,1,5,3,3,18,1,12,10,9,24,6
2613,1,5,3,3,18,1,12,10,6,21,7
2615,0,5,3,3,18,1,12,10,3,21,9
2616,1,5,3,3,18,1,12,10,3,24,10
2640,0,5,3,3,18,1,12,10,3,21,14
2641,0,5,3,3,18,1,12,10,3,18,15
2642,1,5,3,3,18,1,12,10,9,24,16
2645,0,5,3,3,18,1,12,10,3,21,19
2646,1,5,3,3,18,1,12,10,3,18,20
2648,1,5,3,3,18,1,12,10,3,18,22
2649,0,5,3,3,18,1,12,10,3,21,23
2651,1,5,3,3,18,1,12,10,6,24,25
2658,1,5,4,6,23,1,12,5,12,29,0
2659,0,5,4,6,23,1,12,5,6,17,1
2660,1,5,4,6,23,1,12,5,18,35,2
2662,1,5,4,6,23,1,12,5,6,35,4
2663,0,5,4,6,23,1,12,5,6,17,5
2665,1,5,4,6,23,1,12,5,18,35,7
2666,1,5,4,6,23,1,12,5,18,35,8
2667,1,5,4,6,23,1,12,5,18,35,9
2669,1,5,4,6,23,1,12,5,6,35,11
2681,1,5,4,6,23,1,12,5,18,35,13
2684,1,5,4,6,23,1,12,5,6,23,16
2685,1,5,4,6,23,1,12,5,6,23,17
2686,1,5,4,6,23,1,12,5,18,35,18
2688,1,5,4,6,23,1,12,5,12,29,20
2689,1,5,4,6,23,1,12,5,6,29,21
2691,1,5,4,6,23,1,12,5,18,35,23
2692,1,5,4,6,23,1,12,5,12,29,24
2694,0,5,4,6,23,1,12,5,6,17,26
2700,0,5,5,3,28,0,18,15,3,28,0
2701,0,5,5,3,28,0,18,15,3,25,1
2702,1,5,5,3,28,0,18,15,6,34,2
2703,0,5,5,3,28,0,18,15,3,25,3
2704,1,5,5,3,28,0,18,15,3,34,4
2708,0,5,5,3,28,0,18,15,3,25,8
2710,1,5,5,3,28,0,18,15,6,34,10
2711,0,5,5,3,28,0,18,15,6,28,11
2712,0,5,5,3,28,0,18,15,6,25,12
2713,0,5,5,3,28,0,18,15,3,28,13
2715,1,5,5,3,28,0,18,15,9,34,15
2744,0,5,5,3,28,0,18,15,6,25,19
2747,1,5,5,3,28,0,18,15,3,28,22
2748,0,5,5,3,28,0,18,15,3,28,23
2749,0,5,5,3,28,0,18,15,3,25,24
2751,1,5,5,3,28,0,18,15,3,34,26
2757,0,5,6,3,18,1,9,0,3,18,0
2758,0,5,6,3,18,1,9,0,9,15,1
2759,1,5,6,3,18,1,9,0,9,24,2
2761,1,5,6,3,18,1,9,0,3,24,4
2762,1,5,6,3,18,1,9,0,6,24,5
2763,1,5,6,3,18,1,9,0,3,24,6
2764,1,5,6,3,18,1,9,0,9,24,7
2773,1,5,6,3,18,1,9,0,9,24,11
2775,1,5,6,3,18,1,9,0,6,24,13
2776,1,5,6,3,18,1,9,0,9,24,14
2777,1,5,6,3,18,1,9,0,3,18,15
2779,1,5,6,3,18,1,9,0,9,24,17
2781,1,5,6,3,18,1,9,0,3,21,19
2782,1,5,6,3,18,1,9,0,9,24,20
2783,1,5,6,3,18,1,9,0,6,21,21
2784,1,5,6,3,18,1,9,0,3,24,22
2786,1,5,6,3,18,1,9,0,6,24,24
2787,0,5,6,3,18,1,9,0,3,21,25
2794,0,5,7,6,23,0,12,0,12,17,0
2795,0,5,7,6,23,0,12,0,12,23,1
2796,1,5,7,6,23,0,12,0,12,29,2
2797,1,5,7,6,23,0,12,0,6,35,3
2798,1,5,7,6,23,0,12,0,6,29,4
2800,1,5,7,6,23,0,12,0,6,35,6
2801,1,5,7,6,23,0,12,0,12,29,7
2803,1,5,7,6,23,0,12,0,6,29,9
2807,1,5,7,6,23,0,12,0,6,35,13
2810,1,5,7,6,23,0,12,0,12,35,16
2812,1,5,7,6,23,0,12,0,18,35,18
2813,1,5,7,6,23,0,12,0,6,29,19
2816,1,5,7,6,23,0,12,0,12,29,22
2817,1,5,7,6,23,0,12,0,12,35,23
2818,1,5,7,6,23,0,12,0,12,29,24
2820,1,5,7,6,23,0,12,0,6,35,26
2826,0,5,8,3,28,1,18,10,3,28,0
2827,1,5,8,3,28,1,18,10,9,34,1
2828,1,5,8,3,28,1,18,10,3,28,2
2831,1,5,8,3,28,1,18,10,3,34,5
2834,1,5,8,3,28,1,18,10,6,34,8
2835,1,5,8,3,28,1,18,10,3,34,9
2837,1,5,8,3,28,1,18,10,3,34,11
2838,1,5,8,3,28,1,18,10,3,34,12
2839,1,5,8,3,28,1,18,10,6,31,13
2841,0,5,8,3,28,1,18,10,3,28,15
2861,1,5,8,3,28,1,18,10,9,34,20
2862,1,5,8,3,28,1,18,10,3,28,21
2864,0,5,8,3,28,1,18,10,6,25,23
2866,0,5,8,3,28,1,18,10,6,25,25
2867,0,5,8,3,28,1,18,10,3,25,26
2873,0,5,9,6,23,0,18,10,6,17,0
2874,1,5,9,6,23,0,18,10,6,29,1
2875,1,5,9,6,23,0,18,10,12,29,2
2876,0,5,9,6,23,0,18,10,12,23,3
2877,1,5,9,6,23,0,18,10,12,35,4
2879,1,5,9,6,23,0,18,10,12,35,6
2881,1,5,9,6,23,0,18,10,12,29,8
2883,1,5,9,6,23,0,18,10,6,23,10
2884,1,5,9,6,23,0,18,10,12,35,11
2885,1,5,9,6,23,0,18,10,6,23,12
2887,1,5,9,6,23,0,18,10,6,29,14
2888,1,5,9,6,23,0,18,10,6,23,15
2890,1,5,9,6,23,0,18,10,6,35,17
2903,1,5,9,6,23,0,18,10,6,29,20
2905,1,5,9,6,23,0,18,10,6,29,22
2907,1,5,9,6,23,0,18,10,6,35,24
2908,1,5,9,6,23,0,18,10,6,29,25
2915,1,5,10,6,18,1,9,5,6,30,0
2916,1,5,10,6,18,1,9,5,18,30,1
2917,1,5,10,6,18,1,9,5,6,24,2
2918,1,5,10,6,18,1,9,5,12,24,3
2920,1,5,10,6,18,1,9,5,6,24,5
2921,1,5,10,6,18,1,9,5,6,24,6
2930,1,5,10,6,18,1,9,5,18,30,10
2933,1,5,10,6,18,1,9,5,12,24,13
2934,1,5,10,6,18,1,9,5,18,30,14
2936,1,5,10,6,18,1,9,5,12,24,16
2938,1,5,10,6,18,1,9,5,6,24,18
2940,1,5,10,6,18,1,9,5,6,30,20
2941,1,5,10,6,18,1,9,5,6,18,21
2943,1,5,10,6,18,1,9,5,6,24,23
2945,1,5,10,6,18,1,9,5,6,30,25
2946,1,5,10,6,18,1,9,5,6,18,26
2952,1,6,0,6,18,1,15,5,12,24,0
2953,1,6,0,6,18,1,15,5,6,30,1
2954,0,6,0,6,18,1,15,5,6,18,2
2955,1,6,0,6,18,1,15,5,12,30,3
2957,0,6,0,6,18,1,15,5,12,12,5
2958,1,6,0,6,18,1,15,5,6,24,6
2959,1,6,0,6,18,1,15,5,18,30,7
2962,1,6,0,6,18,1,15,5,12,24,10
2963,1,6,0,6,18,1,15,5,6,30,11
2964,1,6,0,6,18,1,15,5,6,18,12
2965,1,6,0,6,18,1,15,5,6,30,13
2979,1,6,0,6,18,1,15,5,12,24,17
2981,1,6,0,6,18,1,15,5,12,30,19
2983,1,6,0,6,18,1,15,5,6,30,21
2986,1,6,0,6,18,1,15,5,6,24,24
2987,1,6,0,6,18,1,15,5,12,24,25
2994,0,6,1,3,23,0,12,5,9,20,0
2995,0,6,1,3,23,0,12,5,3,26,1
2996,1,6,1,3,23,0,12,5,6,29,2
2998,1,6,1,3,23,0,12,5,9,29,4
2999,0,6,1,3,23,0,12,5,3,23,5
3000,0,6,1,3,23,0,12,5,6,20,6
3002,1,6,1,3,23,0,12,5,9,29,8
3003,1,6,1,3,23,0,12,5,3,29,9
3004,0,6,1,3,23,0,12,5,3,23,10
